32.409		17.6997
31.2833		22.7983
29.5728		23.6868
30.6321		22.1069
30.4024		16.3164
29.8876		21.4546
34.6604		18.0759
32.8802		19.2674
30.1569		19.9682
30.4937		19.8786
30.3739		24.8936
31.2165		19.6949
30.9773		21.3677
1.8421		3.82884
4.24503		2.80637
2.30456		4.38193
2.22176		5.90913
0.0458848		4.29239
1.85776		4.54571
1.62932		6.24533
2.01705		5.90028
3.78568		3.4752
3.7038		7.827
4.83845		3.76877
2.75111		3.36594
3.27533		2.78531
2.99159		4.59422
2.08146		4.04446
2.32981		6.20802
1.5005		7.02515
1.0805		5.52113
1.61372		6.65733
1.27764		3.94101
3.88492		2.14127
2.40619		4.06695
1.33898		7.5472
2.658		4.44798
3.76648		3.6428
2.96659		1.10061
2.32698		6.74881
2.03887		1.27157
0.941152		4.03393
4.31037		4.87062
1.42127		5.15373
3.46351		4.80804
2.73885		6.96379
2.00263		5.39642
1.95962		6.22063
3.49819		4.37369
1.79661		3.77969
3.35409		2.36755
2.2659		4.50188
1.38018		3.7389
1.492		3.58969
0.84808		6.56244
2.13704		4.52376
3.99811		5.21361
0.692629		5.74987
1.65001		3.51176
1.15735		2.15191
2.43804		4.46362
0.493815		5.18646
4.98077		-0.749494
3.30209		3.67723
1.248		2.91907
2.72979		6.5162
1.4435		4.995
2.74486		5.72449
3.37621		4.49757
3.29761		3.21412
0.504689		5.50362
3.06895		3.87247
2.89275		3.83581
0.731692		6.22339
0.704906		4.78068
3.67661		1.29604
2.55087		6.39459
0.840326		7.28316
1.89969		5.70324
1.66992		-0.0872345
1.15513		5.05092
5.92801		1.67225
4.1478		2.86376
1.42447		3.56452
1.76127		3.47492
1.6415		8.48993
2.48411		3.29125
2.24487		4.964
-27.537		0.970508
-27.0991		-1.60393
-26.8217		0.880194
-25.5814		1.77502
-28.1175		2.73243
-26.9253		1.34465
-25.6186		2.45519
-25.6994		1.9425
-26.7845		-0.856033
-23.1668		1.56416
-25.9686		-1.58329
-27.4354		-0.0445047
-27.6408		-0.799339
-26.2719		0.416777
-27.2263		0.885595
-25.2715		1.84559
-25.032		2.98492
-26.5245		2.52572
-25.2803		2.69092
-27.7476		1.50609
-27.8533		-1.66026
-27.0319		0.624491
-24.68		3.40291
-26.5752		0.618474
-26.6538		-0.749316
-29.2252		-1.44978
-24.818		2.14016
-29.5826		-0.576768
-27.8512		1.83944
-25.3268		-0.543598
-26.6495		2.04046
-25.837		0.135202
-24.4145		1.90974
-26.1312		1.68239
-25.4609		2.16391
-26.1838		-0.128665
-27.603		0.982231
-27.9497		-1.09132
-26.7417		0.977535
-27.8623		1.31061
-27.9274		1.13589
-25.7739		3.28391
-26.7929		1.09779
-25.2069		-0.0955221
-26.5416		2.97569
-27.9076		0.960822
-29.3181		0.640654
-26.6809		0.812012
-27.1231		2.83857
-29.6937		-4.14427
-26.8758		-0.339949
-28.6236		0.978879
-24.7961		1.67553
-26.7711		1.936
-25.4541		1.23508
-26.1454		0.0409123
-27.2679		-0.586395
-26.8504		3.00079
-26.8374		-0.0382843
-26.9635		0.0901768
-26.122		3.19866
-27.3505		2.4417
-28.6771		-1.94166
-24.9951		1.76038
-25.1716		3.67985
-25.9287		1.93479
-30.9253		-1.00047
-26.8799		2.20886
-27.1441		-3.63288
-27.1033		-1.49111
-27.9851		1.17912
-27.8785		0.847301
-23.7232		3.65771
-27.6425		0.139815
-26.3642		1.24492
-2.24393		15.6843
-4.17364		13.9248
-1.93346		15.0336
-0.510329		14.4734
-1.07494		17.1247
-1.5986		15.3717
0.0419255		14.8722
-0.433184		14.6632
-3.37431		14.0642
0.616842		12.3276
-3.54548		12.9847
-3.04313		15.0504
-3.78925		14.8153
-2.02633		14.3205
-2.14748		15.3769
-0.283508		14.2507
0.804614		14.6648
-0.388199		15.6726
0.423046		14.7149
-1.90704		16.1509
-4.62855		14.529
-2.26216		15.0723
1.34653		14.5944
-2.02049		14.6847
-3.21392		14.0119
-5.19265		15.7971
0.209403		14.0283
-4.65114		16.5696
-1.68252		16.4182
-2.32381		13.0064
-0.864088		15.5156
-2.02829		13.8025
0.233494		13.5643
-0.885337		14.886
-0.11799		14.5821
-2.43768		13.9517
-2.26969		15.7461
-4.20189		14.9176
-1.8083		15.0188
-2.13349		16.1417
-2.3157		16.1022
0.655378		15.4506
-1.73478		15.1269
-1.88198		13.1476
-0.0187937		15.9301
-2.45232		15.9909
-3.48381		17.0048
-1.91473		14.8782
-0.448371		16.3453
-7.71315		14.7356
-2.98936		14.4198
-2.82395		16.6031
-0.169736		13.7588
-1.01767		15.5614
-0.895906		14.0745
-2.27427		14.011
-3.4086		14.6166
-0.164499		16.2034
-2.71482		14.5506
-2.67482		14.726
0.395515		15.6975
-0.905188		16.3222
-5.31043		15.0702
-0.205852		13.9721
1.31396		15.1577
-0.563513		14.8519
-5.73316		17.4705
-0.846819		15.8004
-5.90526		12.8664
-4.08099		13.9893
-2.31048		16.174
-2.53212		15.9051
2.07787		13.927
-2.99993		15.3242
-1.37935		14.8457
