1.66292		1.96129
1.81392		1.81667

1.66292		1.96129
1.75692		2.02236

2.50029		0.957081
2.65698		1.15769

0.0200962		0.187694
0.0060354		0.0614527

-0.0732683		0.92127
-0.100944		0.917555

-0.0732683		0.92127
-0.0927064		1.01378

0.833482		1.331
0.776027		1.28928

2.17254		1.30735
2.32769		1.45057

2.17254		1.30735
1.92172		1.34779

0.551025		3.18669
0.503954		3.24665

0.551025		3.18669
1.02386		3.1489

2.14083		0.698162
2.02096		0.872158

2.14083		0.698162
2.21152		0.714885

2.15908		0.582512
2.19924		0.453599

2.15908		0.582512
2.14083		0.698162

-0.239689		1.73672
-0.596327		1.79714

-0.239689		1.73672
-0.256577		1.49806

2.11629		1.179
2.15789		1.07105

2.11629		1.179
2.17254		1.30735

-0.726535		1.42931
-0.896745		1.37725

0.853528		1.61297
0.719024		1.6044

0.0060354		0.0614527
-0.0404925		-0.010663

0.0060354		0.0614527
0.0592266		0.0213127

-0.171033		1.76719
-0.239689		1.73672

0.342829		-0.917755
0.22726		-1.01529

0.342829		-0.917755
0.263694		-0.833495

0.804706		2.63881
0.640073		2.75934

0.0592266		0.0213127
0.312845		0.0641581

-0.366557		3.36899
-0.866578		3.47052

2.02966		1.10554
2.11629		1.179

1.27122		-0.396585
1.03662		-0.451895

1.27122		-0.396585
1.35527		-0.244115

1.78066		2.2266
1.77581		2.34531

1.78066		2.2266
1.91775		2.20344

1.50903		2.3712
1.50466		2.47533

-0.983313		-0.703422
-0.952629		-1.13356

1.43599		-0.462567
1.27122		-0.396585

0.497208		0.522717
0.323414		0.643204

2.94761		1.17509
2.98181		1.23254

0.18287		1.20769
0.168667		1.29878

0.443159		1.87622
0.245265		1.75639

0.443159		1.87622
0.493422		2.00239

1.64794		-0.377734
1.43599		-0.462567

1.64794		-0.377734
1.65869		-0.548612

0.181521		0.971953
0.18287		1.20769

1.66955		1.08378
1.78701		1.11336

1.66955		1.08378
1.57041		0.967201

0.330175		1.52513
0.0802971		1.5615

1.00546		-0.0394088
1.04673		-0.182057

-0.0566408		1.96977
-0.201427		2.08904

0.202868		2.63625
0.258097		3.00478

0.695119		1.74881
0.604691		1.81418

0.684104		1.33197
0.500035		1.32423

-0.0199965		1.90228
-0.0566408		1.96977

-0.0199965		1.90228
-0.115369		1.838

0.323414		0.643204
0.295699		0.616616

0.323414		0.643204
0.369954		0.694796

0.323414		0.643204
0.278943		0.729284

1.50466		2.47533
1.46613		2.50773

1.26423		1.6398
1.4273		1.59198

1.65869		-0.548612
1.95826		-0.785067

0.816512		2.25646
0.804706		2.63881

1.58126		-0.177112
1.64794		-0.377734

0.396857		2.54792
0.202868		2.63625

1.6176		2.14513
1.54737		2.13593

1.6176		2.14513
1.78066		2.2266

0.748548		0.631996
0.662588		0.726033

1.92172		1.34779
2.05139		1.57547

-0.896745		1.37725
-0.896769		1.17485

-0.896745		1.37725
-1.02586		1.55909

-0.940445		1.17436
-1.85657		0.735568

0.168667		1.29878
-0.0170172		1.24751

1.54007		0.239027
1.53379		0.18682

2.33221		0.622863
2.40231		0.664768

0.733525		1.75364
0.865154		1.74611

0.733525		1.75364
0.695119		1.74881

2.62484		-0.0870545
3.03893		-0.0730014

0.609737		0.415711
0.50532		0.419811

0.486133		1.12987
0.511597		1.06956

1.49867		0.710809
1.57472		0.726927

1.49867		0.710809
1.39174		0.560441

-0.455209		-0.508617
-0.803774		-0.078009

-0.455209		-0.508617
-0.983313		-0.703422

1.0236		1.3113
0.926262		1.37691

1.0236		1.3113
1.08286		1.43031

1.75692		2.02236
1.6176		2.14513

2.49112		-0.0144161
2.62484		-0.0870545

1.13115		0.702155
1.10489		0.483593

-0.115369		1.838
-0.171033		1.76719

